calBP,PrDens,PerCap,lo,hi,logFit3,PhaseID,CompID,BRMspd,MeanFCRArea
429,0.312774211,-0.0006151,0.264836776,0.397230459,0.332917847,Recession,Component III,0.137638217,0.57
428,0.312579819,-0.000621704,0.264809679,0.397589661,0.332929779,Recession,Component III,0.137317615,0.57
427,0.31238074,-0.000637092,0.264764571,0.397938803,0.332941679,Recession,Component III,0.13699043,0.57
426,0.312180344,-0.000641718,0.264338708,0.398271549,0.332953546,Recession,Component III,0.136659847,0.57
425,0.311976514,-0.000653136,0.264021713,0.39859052,0.332965381,Recession,Component III,0.136329263,0.57
424,0.311774867,-0.000646562,0.264121025,0.398887982,0.332977182,Recession,Component III,0.136003578,0.57
423,0.311575423,-0.00063991,0.264226745,0.399168796,0.332988952,Recession,Component III,0.135686704,0.57
422,0.311380747,-0.000625008,0.264164662,0.399281036,0.333000689,Recession,Component III,0.135377123,0.57
421,0.311188163,-0.000618674,0.264043871,0.399378637,0.333012393,Recession,Component III,0.135072995,0.57
420,0.311002967,-0.000595304,0.26371948,0.399464158,0.333024066,Recession,Component III,0.134775279,0.57
419,0.31081997,-0.000588583,0.263387306,0.399552078,0.333035706,Recession,Component III,0.13447846,0.57
418,0.310636343,-0.000590956,0.263071007,0.399758849,0.333047314,Recession,Component III,0.134183322,0.57
417,0.310455546,-0.000582193,0.26277178,0.39971335,0.333058891,Recession,Component III,0.133887845,0.57
416,0.310274748,-0.000582532,0.262472553,0.40003649,0.333070435,Recession,Component III,0.133588682,0.57
415,0.310089918,-0.000595877,0.262189697,0.400441911,0.333081948,Recession,Component III,0.133286807,0.57
414,0.309905087,-0.000596232,0.262214796,0.400766475,0.333093428,Recession,Component III,0.132981896,0.57
413,0.309724289,-0.000583567,0.262250569,0.40113085,0.333104878,Recession,Component III,0.132674097,0.57
412,0.309553978,-0.000550032,0.262350488,0.401476431,0.333116295,Recession,Component III,0.132362858,0.57
411,0.309396501,-0.000508852,0.262478172,0.401795854,0.333127682,Recession,Component III,0.13204675,0.57
410,0.309253225,-0.00046319,0.262591995,0.402083298,0.333139036,Recession,Component III,0.131723757,0.57
409,0.309131005,-0.000395287,0.262393815,0.402203951,0.33315036,Recession,Component III,0.131391228,0.57
408,0.309025367,-0.000341783,0.262420444,0.402296149,0.333161652,Recession,Component III,0.131046801,0.57
407,0.308941579,-0.000271175,0.262390057,0.402370162,0.333172913,Recession,Component III,0.130686568,0.57
406,0.308875878,-0.000212688,0.262316362,0.402432718,0.333184144,Recession,Component III,0.130310827,0.57
405,0.308833618,-0.000136828,0.262269631,0.402473293,0.333195343,Recession,Component III,0.129917682,0.57
404,0.308797042,-0.000118438,0.262229588,0.40250632,0.333206511,Recession,Component III,0.129508019,0.57
403,0.308772457,-7.96E-05,0.262202927,0.402528505,0.333217648,Recession,Component III,0.12908426,0.57
402,0.308754133,-5.93E-05,0.262182866,0.402546074,0.333228755,Recession,Component III,0.128651471,0.57
401,0.308748034,-1.98E-05,0.262176182,0.402551964,0.333239831,Recession,Component III,0.128211488,0.57
400,0.308748034,0,0.262176182,0.402551964,0.333250877,Recession,Component III,0.127767751,0.57
399,0.308759627,3.75E-05,0.262189587,0.402538574,0.333261892,Recession,Component III,0.12732075,0.57
398,0.308793709,0.000110378,0.262230049,0.402495324,0.333272876,Recession,Component III,0.126872591,0.57
397,0.30884856,0.000177613,0.262299045,0.402419173,0.333283831,Recession,Component III,0.126425814,0.57
396,0.308918048,0.000224966,0.262390129,0.402318314,0.333294755,Recession,Component III,0.12598282,0.57
395,0.308997609,0.000257513,0.262386562,0.402203146,0.333305649,Recession,Component III,0.125542484,0.57
394,0.309083626,0.000278337,0.26234916,0.40208429,0.333316513,Recession,Component III,0.125106237,0.57
393,0.309168213,0.000273633,0.262425467,0.401981937,0.333327346,Recession,Component III,0.124675403,0.57
392,0.309250303,0.000265484,0.262657638,0.401897618,0.33333815,Recession,Component III,0.124247142,0.57
391,0.30933527,0.000274711,0.262590965,0.40180963,0.333348924,Recession,Component III,0.123819637,0.57
390,0.309415691,0.000259948,0.262523919,0.401655117,0.333359669,Recession,Component III,0.123392513,0.57
389,0.309502635,0.000280955,0.262447508,0.40149379,0.333370383,Recession,Component III,0.122964662,0.57
388,0.309596987,0.000304803,0.262365081,0.401314614,0.333381069,Recession,Component III,0.122535213,0.57
387,0.309697278,0.000323887,0.2622759,0.401126424,0.333391724,Recession,Component III,0.122105693,0.57
386,0.309797569,0.000323783,0.262186718,0.400938233,0.33340235,Recession,Component III,0.121675373,0.57
385,0.309890447,0.000299759,0.26215724,0.400768148,0.333412947,Recession,Component III,0.121243501,0.57
384,0.309977359,0.000280422,0.262148793,0.400610995,0.333423514,Recession,Component III,0.120811629,0.57
383,0.310045652,0.000220292,0.262147279,0.400530424,0.333434053,Recession,Component III,0.120381309,0.57
382,0.31009392,0.000155666,0.262156211,0.400438116,0.333444562,Recession,Component III,0.119956414,0.57
381,0.310128513,0.00011155,0.262168098,0.400375359,0.333455042,Recession,Component III,0.119537046,0.57
380,0.310153972,8.21E-05,0.262184465,0.400332127,0.333465493,Recession,Component III,0.119125614,0.57
379,0.310166938,4.18E-05,0.262223284,0.400316189,0.333475915,Recession,Component III,0.118723418,0.57
378,0.310173014,1.96E-05,0.262257057,0.400310891,0.333486308,Recession,Component III,0.118330551,0.57
377,0.310179903,2.22E-05,0.262308847,0.400307778,0.333496673,Recession,Component III,0.117947653,0.57
376,0.310187664,2.50E-05,0.262395254,0.400309085,0.333507009,Recession,Component III,0.117574945,0.57
375,0.3101961,2.72E-05,0.262534142,0.400317915,0.333517316,Recession,Component III,0.117211929,0.57
374,0.310197061,3.10E-06,0.262736708,0.40034532,0.333527595,Recession,Component III,0.116858892,0.57
373,0.310186362,-3.45E-05,0.26301276,0.400399027,0.333537845,Recession,Component III,0.116515025,0.57
372,0.310156202,-9.72E-05,0.263336319,0.400485667,0.333548068,Recession,Component III,0.116181265,0.57
371,0.310103776,-0.000169046,0.26365484,0.400601653,0.333558261,Recession,Component III,0.115856783,0.57
370,0.310026689,-0.000248616,0.263956963,0.400749089,0.333568427,Recession,Component III,0.115539819,0.57
369,0.309934666,-0.000296867,0.263829975,0.401018245,0.333578564,Recession,Component III,0.115231797,0.57
368,0.309831065,-0.000334321,0.263657308,0.401228004,0.333588674,Recession,Component III,0.114929994,0.57
367,0.309732602,-0.000317848,0.263523358,0.401400534,0.333598755,Recession,Component III,0.114632785,0.57
366,0.309650667,-0.000264568,0.263426397,0.401554727,0.333608808,Recession,Component III,0.114338569,0.57
365,0.309603173,-0.000153393,0.263376777,0.401649289,0.333618834,Recession,Component III,0.114048779,0.57
364,0.309589209,-4.51E-05,0.263363034,0.401678547,0.333628832,Recession,Component III,0.113762613,0.57
363,0.309618588,9.49E-05,0.263388049,0.401610637,0.333638802,Recession,Component III,0.113480618,0.57
362,0.309681524,0.000203247,0.263446922,0.401471402,0.333648745,Recession,Component III,0.113203407,0.57
361,0.309783502,0.000329245,0.263543476,0.40123427,0.33365866,Recession,Component III,0.112930757,0.57
360,0.309921087,0.000444035,0.263672991,0.400973626,0.333668547,Recession,Component III,0.112663208,0.57
359,0.310077707,0.000505226,0.263825137,0.400465206,0.333678407,Recession,Component III,0.112400858,0.57
358,0.310244947,0.000539205,0.263723333,0.39991305,0.33368824,Recession,Component III,0.112143283,0.57
357,0.310406406,0.000520286,0.263563605,0.399304805,0.333698046,Recession,Component III,0.111888971,0.57
356,0.310546178,0.000450188,0.263372495,0.398618749,0.333707824,Recession,Component III,0.111637768,0.57
355,0.310662977,0.000376038,0.263157901,0.397877925,0.333717575,Recession,Component III,0.111387315,0.57
354,0.310753279,0.00029063,0.262919678,0.397087021,0.3337273,Recession,Component III,0.111137075,0.57
353,0.310814866,0.000198169,0.262657459,0.396246783,0.333736997,Recession,Component III,0.110886802,0.57
352,0.310844835,9.64E-05,0.262293251,0.395327026,0.333746667,Recession,Component III,0.110635094,0.57
351,0.310851798,2.24E-05,0.261796046,0.394346475,0.333756311,Recession,Component III,0.110381755,0.57
350,0.310855646,1.24E-05,0.261250034,0.393306692,0.333765928,Recession,Component III,0.110126559,0.57
349,0.310855882,7.59E-07,0.260886483,0.392210778,0.333775518,Recession,Component III,0.138830171,0.57
348,0.310852713,-1.02E-05,0.26090241,0.391061615,0.333785082,Recession,Component III,0.138779644,0.57
347,0.310851201,-4.86E-06,0.260197235,0.389884156,0.333794619,Recession,Component III,0.138821741,0.57
346,0.310842253,-2.88E-05,0.259296833,0.388660514,0.33380413,Recession,Component III,0.138909257,0.57
345,0.310831398,-3.49E-05,0.258611915,0.38751157,0.333813614,Recession,Component III,0.138966718,0.57
344,0.310814133,-5.55E-05,0.258398408,0.386304579,0.333823072,Recession,Component III,0.138966718,0.57
343,0.310789827,-7.82E-05,0.258259306,0.384941388,0.333832504,Recession,Component III,0.138860747,0.57
342,0.310758577,-0.000100557,0.257596838,0.383513797,0.333841909,Recession,Component III,0.138803581,0.57
341,0.310722775,-0.000115215,0.256857956,0.382025626,0.333851289,Recession,Component III,0.138779644,0.57
340,0.310680807,-0.000135074,0.256680422,0.38056808,0.333860642,Recession,Component III,0.13880135,0.57
339,0.310632624,-0.0001551,0.255711813,0.378793903,0.333869969,Recession,Component III,0.138830171,0.57
338,0.310576589,-0.000180407,0.254703803,0.377259975,0.333879271,Recession,Component III,0.138830171,0.57
337,0.310511462,-0.000209717,0.254131435,0.375499264,0.333888547,Recession,Component III,0.138830171,0.57
336,0.310436421,-0.000241698,0.253567866,0.373648468,0.333897797,Recession,Component III,0.138830171,0.57
335,0.310342926,-0.00030122,0.252750665,0.371768062,0.333907021,Recession,Component III,0.138871321,0.57
334,0.310224761,-0.000380828,0.251686141,0.369831238,0.33391622,Recession,Component III,0.138924994,0.57
333,0.31007008,-0.000498734,0.25053216,0.367583159,0.333925393,Recession,Component III,0.139152939,0.57
332,0.309880223,-0.00061249,0.24930553,0.365316171,0.333934541,Recession,Component III,0.139646608,0.57
331,0.30965483,-0.00072762,0.248025318,0.363226247,0.333943663,Recession,Component III,0.140140348,0.57
330,0.309392013,-0.000849103,0.246692993,0.361050243,0.33395276,Recession,Component III,0.140948897,0.57
329,0.309099169,-0.000946962,0.245325495,0.358639748,0.333961832,Recession,Component III,0.141851513,0.57
328,0.308775904,-0.001046377,0.243926454,0.355760037,0.333970878,Recession,Component III,0.142805833,0.57
327,0.308436855,-0.001098645,0.242512357,0.352861228,0.333979899,Recession,Component III,0.143272964,0.57
326,0.308086928,-0.001135163,0.241094557,0.350410616,0.333988896,Recession,Component III,0.143498332,0.57
325,0.307734699,-0.001143932,0.239381579,0.348005117,0.333997867,Recession,Component III,0.143715889,0.57
324,0.307376785,-0.001163736,0.238078279,0.3455433,0.334006813,Recession,Component III,0.143715889,0.57
323,0.307015812,-0.001175057,0.23646468,0.34305556,0.334015735,Recession,Component III,0.143498332,0.57
322,0.30664355,-0.001213254,0.234687188,0.340604072,0.334024632,Recession,Component III,0.143498332,0.57
321,0.306256348,-0.001263506,0.232916824,0.338154121,0.334033504,Recession,Component III,0.143923924,0.57
320,0.305849875,-0.001328115,0.231212888,0.335491547,0.334042351,Recession,Component III,0.14428631,0.57
319,0.305419425,-0.001408381,0.22989778,0.333183137,0.334051174,Recession,Component III,0.144610359,0.57
318,0.304972552,-0.001464217,0.228577773,0.33069777,0.334059972,Recession,Component III,0.145003195,0.57
317,0.30450018,-0.001550101,0.227005837,0.328152204,0.334068745,Recession,Component III,0.144926937,0.57
316,0.303991785,-0.001670998,0.225022238,0.324862018,0.334077495,Recession,Component III,0.144246957,0.57
315,0.303459325,-0.001753095,0.223516948,0.322763541,0.33408622,Recession,Component III,0.142522071,0.57
314,0.302898484,-0.001849872,0.222066787,0.320056953,0.33409492,Recession,Component III,0.140392448,0.57
313,0.302303958,-0.001964718,0.220382176,0.316944207,0.334103597,Recession,Component III,0.137549621,0.57
312,0.301675572,-0.002080819,0.218345281,0.313898092,0.334112249,Recession,Component III,0.1349923,0.57
311,0.301008884,-0.002212395,0.216564142,0.310849225,0.334120878,Recession,Component III,0.131043933,0.57
310,0.300304021,-0.002344415,0.214913422,0.307891023,0.334129482,Recession,Component III,0.126547871,0.57
309,0.299556347,-0.002492828,0.213223916,0.305054049,0.334138062,Recession,Component III,0.1203898,0.57
308,0.298772794,-0.002619139,0.211499574,0.30219485,0.334146619,Recession,Component III,0.115172916,0.57
307,0.297955872,-0.002738001,0.209740417,0.299829986,0.334155151,Recession,Component III,0.109873204,0.57
306,0.297107822,-0.002850287,0.207597289,0.296509383,0.33416366,Recession,Component III,0.104635139,0.57
305,0.296226973,-0.002969149,0.205362316,0.293546999,0.334172146,Recession,Component III,0.100802241,0.57
304,0.295334254,-0.00301818,0.203493666,0.290625527,0.334180607,Recession,Component III,0.097132316,0.57
303,0.294422092,-0.003093355,0.201577741,0.287406581,0.334189045,Recession,Component III,0.093653678,0.57
302,0.293495146,-0.003153325,0.199625534,0.284158318,0.33419746,Recession,Component III,0.089369117,0.57
301,0.292553198,-0.003214575,0.197579671,0.28089156,0.334205851,Recession,Component III,0.086451144,0.57
300,0.291598584,-0.003268379,0.195311503,0.277614501,0.334214219,Recession,Component III,0.084654849,0.57
299,0.290624889,-0.003344753,0.192909576,0.274671739,0.334222563,Recession,Component III,0.082980436,0.57
298,0.28963055,-0.003427247,0.190391607,0.27157279,0.334230885,Recession,Component III,0.081418686,0.57
297,0.288621701,-0.003489308,0.188069123,0.268515277,0.334239183,Recession,Component III,0.080688991,0.57
296,0.287608729,-0.00351586,0.185856909,0.265717717,0.334247458,Recession,Component III,0.079320031,0.57
295,0.286592048,-0.003541208,0.183636119,0.26265187,0.33425571,Recession,Component III,0.078680134,0.57
294,0.285575367,-0.003553792,0.181278008,0.259769497,0.334263938,Recession,Component III,0.077477538,0.57
293,0.284566396,-0.003539374,0.179218995,0.257394259,0.334272144,Recession,Component III,0.075881291,0.57
292,0.28356209,-0.003535491,0.177031332,0.254577227,0.334280328,Recession,Component III,0.074532737,0.57
291,0.282558139,-0.003546781,0.174873749,0.251779409,0.334288488,Recession,Component III,0.073410303,0.57
290,0.281553341,-0.003562414,0.172651248,0.248925753,0.334296626,Recession,Component III,0.072207197,0.57
289,0.280540625,-0.003603372,0.170167704,0.246017459,0.33430474,Recession,Component III,0.071285421,0.57
288,0.279511797,-0.003674046,0.167551349,0.242995488,0.334312833,Recession,Component III,0.070575788,0.57
287,0.278473984,-0.003719858,0.165194283,0.239924654,0.334320903,Recession,Component III,0.07002789,0.57
286,0.277426456,-0.003768767,0.162437959,0.236777745,0.33432895,Recession,Component III,0.069684047,0.57
285,0.276374184,-0.003800188,0.159683589,0.233718598,0.334336975,Recession,Component III,0.069277427,0.57
284,0.275327878,-0.003793015,0.156942588,0.230424438,0.334344977,Recession,Component III,0.068881568,0.57
283,0.274310562,-0.00370177,0.154528069,0.227641309,0.334352957,Recession,Component III,0.068345711,0.57
282,0.273345789,-0.003523281,0.152647456,0.224527304,0.334360915,Recession,Component III,0.067672567,0.57
281,0.272421413,-0.003387442,0.150309064,0.221415752,0.334368851,Recession,Component III,0.067006928,0.57
280,0.27154197,-0.003233467,0.147855009,0.218393242,0.334376764,Recession,Component III,0.065993956,0.57
279,0.270698478,-0.003111137,0.14512733,0.215801575,0.334384656,Recession,Component III,0.065014754,0.57
278,0.269883818,-0.003014014,0.142873606,0.213413509,0.334392525,Recession,Component III,0.063873303,0.57
277,0.269086941,-0.002957034,0.140686204,0.211115869,0.334400373,Recession,Component III,0.06325142,0.57
