calBP,PrDens,lo,hi,LogisticFit,PhaseID,CompID,BRMspd,MeanFCRArea
11134,0.015099887,0.00849506,0.01468621,0.010955239,Expansion,Component I,0.002824830891695,-0.5
11133,0.015173418,0.008498935,0.014710179,0.0109619,Expansion,Component I,0.002830401784088,-0.5
11132,0.015246911,0.008523823,0.014697542,0.010968563,Expansion,Component I,0.002836031901752,-0.5
11131,0.015320349,0.00854193,0.01472815,0.010975228,Expansion,Component I,0.002841722424701,-0.5
11130,0.01539371,0.008551763,0.014767503,0.010981896,Expansion,Component I,0.002847474516546,-0.5
11129,0.015468012,0.008563922,0.014778365,0.010988566,Expansion,Component I,0.002853409112805,-0.5
11128,0.015543167,0.008578317,0.014779491,0.010995238,Expansion,Component I,0.002859533212181,-0.5
11127,0.015619065,0.008574013,0.014793779,0.011001912,Expansion,Component I,0.002865853493741,-0.5
11126,0.015695575,0.008600267,0.014790965,0.011008589,Expansion,Component I,0.002872376312737,-0.5
11125,0.015772545,0.008591831,0.014811854,0.011015268,Expansion,Component I,0.002879107696028,-0.5
11124,0.015852466,0.008610959,0.014842981,0.011021949,Expansion,Component I,0.002886140762586,-0.5
11123,0.015934762,0.008636835,0.014864486,0.011028632,Expansion,Component I,0.002893483017245,-0.5
11122,0.016018748,0.008664513,0.014890363,0.011035317,Expansion,Component I,0.002901140992532,-0.5
11121,0.016103648,0.008696226,0.014888295,0.011042005,Expansion,Component I,0.002909120222094,-0.5
11120,0.0161886,0.008713282,0.014851252,0.011048694,Expansion,Component I,0.002917425214378,-0.5
11119,0.016273143,0.008732978,0.01486657,0.011055387,Expansion,Component I,0.002926031892469,-0.5
11118,0.016355787,0.008764851,0.01487769,0.011062081,Expansion,Component I,0.002934942555378,-0.5
11117,0.016435046,0.008776552,0.014836648,0.011068777,Expansion,Component I,0.002944158559378,-0.5
11116,0.016509499,0.008790269,0.014832665,0.011075476,Expansion,Component I,0.002953680291856,-0.5
11115,0.016577875,0.008818185,0.014807354,0.011082177,Expansion,Component I,0.002963507145664,-0.5
11114,0.016641506,0.008843848,0.014797674,0.01108888,Expansion,Component I,0.00297349664227,-0.5
11113,0.016699954,0.008870821,0.014820439,0.011095585,Expansion,Component I,0.002983681593544,-0.5
11112,0.016752975,0.008907542,0.014859931,0.011102292,Expansion,Component I,0.002994060649392,-0.5
11111,0.016800236,0.008922945,0.014891358,0.011109002,Expansion,Component I,0.003004632168668,-0.5
11110,0.016841566,0.008936117,0.014890635,0.011115714,Expansion,Component I,0.003015394210124,-0.5
11109,0.016880537,0.008947997,0.014877554,0.011122428,Expansion,Component I,0.003026282629208,-0.5
11108,0.016917167,0.00898283,0.014863323,0.011129144,Expansion,Component I,0.003037296255272,-0.5
11107,0.01695148,0.009024446,0.014838393,0.011135862,Expansion,Component I,0.003048433831859,-0.5
11106,0.016983503,0.00907023,0.014848609,0.011142583,Expansion,Component I,0.003059694015851,-0.5
11105,0.017013268,0.009105425,0.014900773,0.011149305,Expansion,Component I,0.003071075376675,-0.5
11104,0.017043272,0.009135349,0.014885724,0.01115603,Expansion,Component I,0.003082588900812,-0.5
11103,0.017073524,0.009181025,0.01490302,0.011162757,Expansion,Component I,0.003094231408308,-0.5
11102,0.01710403,0.009214094,0.014877041,0.011169487,Expansion,Component I,0.003105999542758,-0.5
11101,0.017134798,0.009257022,0.014872232,0.011176218,Expansion,Component I,0.003117889771,-0.5
11100,0.017165836,0.009305739,0.014899891,0.011182952,Expansion,Component I,0.003129898383075,-0.5
11099,0.017197532,0.00935033,0.014927481,0.011189688,Expansion,Component I,0.003142078874221,-0.5
11098,0.017229873,0.009381645,0.014953747,0.011196426,Expansion,Component I,0.003154424178756,-0.5
11097,0.017262844,0.009406785,0.014933497,0.011203166,Expansion,Component I,0.003166926598188,-0.5
11096,0.017296428,0.009436009,0.014896102,0.011209908,Expansion,Component I,0.003179577791777,-0.5
11095,0.017330574,0.009455431,0.014923473,0.011216653,Expansion,Component I,0.003192368769404,-0.5
11094,0.017364796,0.00947965,0.014924584,0.011223399,Expansion,Component I,0.003205233447988,-0.5
11093,0.017399088,0.009502697,0.014910427,0.011230148,Expansion,Component I,0.003218160122627,-0.5
11092,0.017433443,0.009522226,0.014930872,0.011236899,Expansion,Component I,0.003231136260717,-0.5
11091,0.017467854,0.009541374,0.014950877,0.011243652,Expansion,Component I,0.00324414848428,-0.5
11090,0.017502315,0.009560143,0.014968725,0.011250408,Expansion,Component I,0.003257182556805,-0.5
11089,0.017538508,0.009577951,0.014971917,0.011257165,Expansion,Component I,0.003270078875211,-0.5
11088,0.017576391,0.009594856,0.014924528,0.011263925,Expansion,Component I,0.003282828294827,-0.5
11087,0.017615915,0.009619121,0.014960527,0.011270687,Expansion,Component I,0.003295421269918,-0.5
11086,0.017657024,0.009654673,0.014996857,0.011277451,Expansion,Component I,0.003307847866335,-0.5
11085,0.017699567,0.009664386,0.015034591,0.011284217,Expansion,Component I,0.003320097778089,-0.5
11084,0.017744889,0.009660442,0.015068874,0.011290985,Expansion,Component I,0.003332234770728,-0.5
11083,0.017792792,0.009663538,0.015078916,0.011297755,Expansion,Component I,0.00334425341352,-0.5
11082,0.017843063,0.009675228,0.015091476,0.011304528,Expansion,Component I,0.003356148204878,-0.5
11081,0.017895475,0.009689876,0.015101172,0.011311303,Expansion,Component I,0.003367913580343,-0.5
11080,0.017949756,0.009689118,0.015100544,0.011318079,Expansion,Component I,0.003379543921136,-0.5
11079,0.018006006,0.00970286,0.015099536,0.011324858,Expansion,Component I,0.003391193635205,-0.5
11078,0.018064059,0.0097056,0.015138811,0.01133164,Expansion,Component I,0.003402856336402,-0.5
11077,0.018123743,0.009705671,0.015150205,0.011338423,Expansion,Component I,0.003414525564481,-0.5
11076,0.01818488,0.009696051,0.015160363,0.011345208,Expansion,Component I,0.003426194794745,-0.5
11075,0.018247288,0.009690287,0.015173505,0.011351996,Expansion,Component I,0.003437857447789,-0.5
11074,0.018310748,0.009688809,0.015200896,0.011358786,Expansion,Component I,0.003449542390926,-0.5
11073,0.018375141,0.009688681,0.015226774,0.011365577,Expansion,Component I,0.003461244447726,-0.5
11072,0.018440346,0.009682874,0.015254912,0.011372371,Expansion,Component I,0.003472958401001,-0.5
11071,0.018506244,0.009676764,0.015280981,0.011379167,Expansion,Component I,0.003484678998785,-0.5
11070,0.018572713,0.009669814,0.01530628,0.011385966,Expansion,Component I,0.003496400960315,-0.5
11069,0.018638969,0.009661609,0.015331508,0.011392766,Expansion,Component I,0.003508112996824,-0.5
11068,0.018705012,0.009645155,0.015356665,0.011399568,Expansion,Component I,0.00351981299026,-0.5
11067,0.018770838,0.009632089,0.01538175,0.011406373,Expansion,Component I,0.003531498795318,-0.5
11066,0.018836446,0.009621466,0.015406771,0.01141318,Expansion,Component I,0.003543168239927,-0.5
11065,0.018901834,0.009611072,0.015431722,0.011419989,Expansion,Component I,0.003554819125765,-0.5
11064,0.018966123,0.009611849,0.015456182,0.0114268,Expansion,Component I,0.003566388465846,-0.5
11063,0.019029227,0.009618162,0.015480233,0.011433613,Expansion,Component I,0.003577872747951,-0.5
11062,0.019091061,0.009618809,0.015504827,0.011440428,Expansion,Component I,0.003589268429913,-0.5
11061,0.01915154,0.009615055,0.015531807,0.011447245,Expansion,Component I,0.003600571942361,-0.5
11060,0.019210582,0.009619853,0.015572036,0.011454065,Expansion,Component I,0.003611779691654,-0.5
11059,0.019267451,0.009627692,0.015614132,0.011460886,Expansion,Component I,0.003622809279218,-0.5
11058,0.019321848,0.009625897,0.015655923,0.01146771,Expansion,Component I,0.003633655744876,-0.5
11057,0.019373477,0.009638278,0.015696836,0.011474535,Expansion,Component I,0.003644314222268,-0.5
11056,0.019422046,0.009639399,0.015735783,0.011481363,Expansion,Component I,0.00365477995375,-0.5
11055,0.019467269,0.009641873,0.01577388,0.011488193,Expansion,Component I,0.0036650483055,-0.5
11054,0.019508364,0.009646037,0.015810796,0.011495025,Expansion,Component I,0.003675017967883,-0.5
11053,0.019544925,0.009652018,0.015835115,0.011501859,Expansion,Component I,0.003684679006556,-0.5
11052,0.019576605,0.009659961,0.015868595,0.011508696,Expansion,Component I,0.00369402182955,-0.5
11051,0.019603158,0.009654196,0.015909357,0.011515534,Expansion,Component I,0.003703037252024,-0.5
11050,0.019624263,0.009662202,0.01594472,0.011522375,Expansion,Component I,0.003711716562658,-0.5
11049,0.019640134,0.009689057,0.015954967,0.011529217,Expansion,Component I,0.003720042438048,-0.5
11048,0.019650598,0.009694722,0.015982217,0.011536062,Expansion,Component I,0.003728006272247,-0.5
11047,0.019655524,0.009713834,0.016008059,0.011542908,Expansion,Component I,0.003735600134352,-0.5
11046,0.019654824,0.009735079,0.016035185,0.011549757,Expansion,Component I,0.003742816837471,-0.5
11045,0.019648454,0.0097168,0.01607614,0.011556608,Expansion,Component I,0.003749650006915,-0.5
11044,0.019638321,0.009726189,0.016116808,0.011563461,Expansion,Component I,0.003756079000028,-0.5
11043,0.019624485,0.009750956,0.016132491,0.011570316,Expansion,Component I,0.003762100375786,-0.5
11042,0.019607017,0.009776697,0.016147862,0.011577173,Expansion,Component I,0.003767711579353,-0.5
11041,0.019586008,0.009803363,0.016194943,0.011584033,Expansion,Component I,0.003772910981735,-0.5
11040,0.019561561,0.009827485,0.016196136,0.011590894,Expansion,Component I,0.003777697916073,-0.5
11039,0.019535351,0.009801097,0.016189516,0.011597757,Expansion,Component I,0.003782229260789,-0.5
11038,0.019507392,0.009806945,0.016204194,0.011604623,Expansion,Component I,0.003786504727503,-0.5
11037,0.019477703,0.009815976,0.016218999,0.01161149,Expansion,Component I,0.003790524329239,-0.5
11036,0.019446299,0.009846037,0.016234349,0.01161836,Expansion,Component I,0.00379428838542,-0.5
11035,0.019413202,0.009853559,0.016249965,0.011625232,Expansion,Component I,0.003797797526248,-0.5
11034,0.019380175,0.009863629,0.016265394,0.011632105,Expansion,Component I,0.00380100656733,-0.5
11033,0.019347246,0.009878648,0.016278803,0.011638981,Expansion,Component I,0.003803917706546,-0.5
11032,0.019314442,0.009893323,0.016300307,0.011645859,Expansion,Component I,0.003806533533262,-0.5
11031,0.019281791,0.009906545,0.016329034,0.011652739,Expansion,Component I,0.003808857022888,-0.5
11030,0.019249319,0.009876738,0.016355518,0.011659621,Expansion,Component I,0.003810891530302,-0.5
11029,0.019217413,0.00986232,0.016382205,0.011666505,Expansion,Component I,0.003812422511452,-0.5
11028,0.019186225,0.009863822,0.016408917,0.011673391,Expansion,Component I,0.003813451624918,-0.5
11027,0.0191559,0.009866046,0.016452082,0.011680279,Expansion,Component I,0.003813982038108,-0.5
11026,0.019126576,0.009881746,0.016483459,0.01168717,Expansion,Component I,0.003814018408194,-0.5
11025,0.019098385,0.009878778,0.016512819,0.011694062,Expansion,Component I,0.003813566855279,-0.5
11024,0.019070108,0.009874366,0.016539777,0.011700956,Expansion,Component I,0.003812595696256,-0.5
11023,0.019042188,0.009878252,0.01656391,0.011707853,Expansion,Component I,0.003811104205434,-0.5
11022,0.01901512,0.00988238,0.01658481,0.011714751,Expansion,Component I,0.003809093403109,-0.5
11021,0.018989448,0.009886529,0.016599361,0.011721652,Expansion,Component I,0.003806566040753,-0.5
11020,0.018965751,0.009879142,0.016618231,0.011728554,Expansion,Component I,0.00380352657635,-0.5
11019,0.018944653,0.009880234,0.016630459,0.011735459,Expansion,Component I,0.003800109159564,-0.5
11018,0.018927321,0.009874318,0.016638977,0.011742365,Expansion,Component I,0.003796316464531,-0.5
11017,0.018915076,0.009875978,0.016643889,0.011749274,Expansion,Component I,0.00379215183135,-0.5
11016,0.018909035,0.009877238,0.016645377,0.011756185,Expansion,Component I,0.003787619253263,-0.5
11015,0.018910137,0.00987806,0.016643682,0.011763097,Expansion,Component I,0.003782723361944,-0.5
11014,0.018916914,0.009877651,0.016640101,0.011770012,Expansion,Component I,0.003777676354558,-0.5
11013,0.018929712,0.009879927,0.016634845,0.011776929,Expansion,Component I,0.003772479008816,-0.5
11012,0.018948637,0.009880915,0.016628151,0.011783848,Expansion,Component I,0.003767132155358,-0.5
11011,0.01897388,0.009878971,0.016620257,0.011790769,Expansion,Component I,0.003761636677397,-0.5
11010,0.019005463,0.009880487,0.016611851,0.011797691,Expansion,Component I,0.003756027390495,-0.5
11009,0.019039559,0.009879662,0.016603625,0.011804616,Expansion,Component I,0.003750435346335,-0.5
11008,0.019076075,0.009878577,0.016594675,0.011811543,Expansion,Component I,0.003744895465637,-0.5
11007,0.019114913,0.009877207,0.016585097,0.011818472,Expansion,Component I,0.003739408790076,-0.5
11006,0.019155971,0.009875192,0.016575204,0.011825403,Expansion,Component I,0.003733976361959,-0.5
11005,0.019199141,0.009866605,0.016564687,0.011832336,Expansion,Component I,0.003728599223718,-0.5
11004,0.01924177,0.00985911,0.016552921,0.011839271,Expansion,Component I,0.003723387049524,-0.5
11003,0.019283753,0.009866227,0.01654156,0.011846208,Expansion,Component I,0.003718339550938,-0.5
11002,0.019324984,0.009850463,0.016528346,0.011853147,Expansion,Component I,0.003713456290429,-0.5
11001,0.019365363,0.009856383,0.016514071,0.011860088,Expansion,Component I,0.003708736679616,-0.5
11000,0.01940479,0.00985479,0.016498764,0.011867031,Expansion,Component I,0.003704179977707,-0.5
10999,0.019442785,0.009851001,0.016482243,0.011873976,Expansion,Component I,0.003699786586235,-0.5
10998,0.019479147,0.00984757,0.016464513,0.011880923,Expansion,Component I,0.003695557012112,-0.5
10997,0.019513677,0.009843312,0.01644556,0.011887872,Expansion,Component I,0.003691491606071,-0.5
10996,0.019546174,0.009838835,0.016427346,0.011894823,Expansion,Component I,0.003687590560062,-0.5
10995,0.019576441,0.009834595,0.016403953,0.011901776,Expansion,Component I,0.003683853904863,-0.5
10994,0.019604965,0.009830477,0.016381531,0.011908731,Expansion,Component I,0.003680254061761,-0.5
10993,0.019631632,0.009826121,0.016358115,0.011915688,Expansion,Component I,0.003676790575351,-0.5
10992,0.019656332,0.009821614,0.016344668,0.011922647,Expansion,Component I,0.003673462908448,-0.5
10991,0.019678958,0.009817321,0.016324013,0.011929609,Expansion,Component I,0.003670270442517,-0.5
10990,0.019699407,0.009813628,0.016336039,0.011936572,Expansion,Component I,0.003667212478186,-0.5
10989,0.019717897,0.009819918,0.016328882,0.011943537,Expansion,Component I,0.003664202974204,-0.5
10988,0.019734466,0.009829513,0.016320201,0.011950503,Expansion,Component I,0.003661241357079,-0.5
10987,0.019749161,0.009823657,0.016310364,0.011957472,Expansion,Component I,0.003658327039831,-0.5
10986,0.019762032,0.00981647,0.016296696,0.011964443,Expansion,Component I,0.003655459422462,-0.5
10985,0.019773228,0.009808779,0.016273836,0.011971416,Expansion,Component I,0.003652637892434,-0.5
10984,0.019781145,0.009799442,0.016271078,0.011978391,Expansion,Component I,0.003649864134969,-0.5
10983,0.01978598,0.009791679,0.016265726,0.011985368,Expansion,Component I,0.003647138489281,-0.5
10982,0.019787941,0.009786592,0.016252157,0.011992347,Expansion,Component I,0.003644461288237,-0.5
10981,0.019787252,0.009784337,0.016238246,0.011999328,Expansion,Component I,0.003641832858307,-0.5
10980,0.019784183,0.009782532,0.016223507,0.012006311,Expansion,Component I,0.00363925351953,-0.5
10979,0.019777968,0.009781484,0.016207304,0.012013295,Expansion,Component I,0.003636622110212,-0.5
10978,0.019768756,0.009783579,0.016189938,0.012020282,Expansion,Component I,0.003633938975337,-0.5
10977,0.019756706,0.009791646,0.016180531,0.012027271,Expansion,Component I,0.003631204466502,-0.5
10976,0.019741986,0.009790195,0.016166921,0.012034261,Expansion,Component I,0.003628418941843,-0.5
10975,0.019724774,0.009787004,0.0161475,0.012041254,Expansion,Component I,0.003625582765941,-0.5
10974,0.019705464,0.009783884,0.016127748,0.012048249,Expansion,Component I,0.00362266041626,-0.5
10973,0.019684166,0.00978467,0.016108061,0.012055245,Expansion,Component I,0.003619652445688,-0.5
10972,0.019660994,0.009777514,0.016088525,0.012062244,Expansion,Component I,0.003616559431906,-0.5
10971,0.019636067,0.00977416,0.016069151,0.012069244,Expansion,Component I,0.003613381976928,-0.5
10970,0.019609505,0.009771278,0.016049975,0.012076247,Expansion,Component I,0.003610120706615,-0.5
10969,0.019582382,0.009779942,0.016030458,0.012083251,Expansion,Component I,0.003606778179691,-0.5
10968,0.019554681,0.009792747,0.016010597,0.012090257,Expansion,Component I,0.003603353774905,-0.5
10967,0.019526388,0.009800342,0.015990393,0.012097265,Expansion,Component I,0.003599846889911,-0.5
10966,0.019497488,0.00980351,0.015983039,0.012104276,Expansion,Component I,0.003596256941304,-0.5
10965,0.019467967,0.00979976,0.015968575,0.012111288,Expansion,Component I,0.003592583364657,-0.5
10964,0.019437934,0.009795113,0.015947776,0.012118302,Expansion,Component I,0.003588827453638,-0.5
10963,0.019407454,0.009790428,0.015925497,0.012125318,Expansion,Component I,0.003584990657619,-0.5
10962,0.019376591,0.009785711,0.01592582,0.012132336,Expansion,Component I,0.003581074461259,-0.5
10961,0.019345406,0.009781881,0.015939965,0.012139356,Expansion,Component I,0.003577080383863,-0.5
10960,0.019313961,0.009784063,0.015924204,0.012146378,Expansion,Component I,0.003573009978708,-0.5
10959,0.019282953,0.009786426,0.015899281,0.012153401,Expansion,Component I,0.003568825074166,-0.5
10958,0.019252639,0.009788938,0.015872922,0.012160427,Expansion,Component I,0.003564530604361,-0.5
10957,0.019223279,0.009791519,0.015838973,0.012167455,Expansion,Component I,0.003560131548347,-0.5
